Date,Day,제주Ava,제주H/U,제주Sold,제주Occ%,제주ADR,제주Rm Rev.,제주FB Rev.,남원Ava,남원H/U,남원Sold,남원Occ%,남원ADR,남원Rm Rev.,남원FB Rev.,경주Ava,경주H/U,경주Sold,경주Occ%,경주ADR,경주Rm Rev.,경주FB Rev.,낙산Ava,낙산H/U,낙산Sold,낙산Occ%,낙산ADR,낙산Rm Rev.,낙산FB Rev.,드림Ava,드림H/U,드림Sold,드림Occ%,드림ADR,드림Rm Rev.,드림FB Rev.,도고Ava,도고H/U,도고Sold,도고Occ%,도고ADR,도고Rm Rev.,도고FB Rev.,가평Ava,가평H/U,가평Sold,가평Occ%,가평ADR,가평Rm Rev.,가평FB Rev.
2008-12-25,Thu,90.0,0.0,81.0,90.0,"106,276","8,608,386",0,,,,,,,,34.0,0.0,29.0,85.3,"108,558","3,148,182",0,32.0,0.0,26.0,81.3,"84,510","2,197,272",0,103.0,1.0,15.0,14.6,"48,122","721,825",0,,,,,,,,,,,,,,
2008-12-26,Fri,90.0,0.0,89.0,98.9,"98,938","8,805,458",0,,,,,,,,34.0,0.0,34.0,100.0,"107,727","3,662,729",0,32.0,0.0,29.0,90.6,"81,191","2,354,545",0,104.0,0.0,31.0,29.8,"73,431","2,276,370",0,,,,,,,,,,,,,,
2008-12-27,Sat,90.0,0.0,90.0,100.0,"84,868","7,638,102",0,,,,,,,,33.0,0.0,33.0,100.0,"120,689","3,982,723",0,32.0,0.0,24.0,75.0,"92,083","2,210,002",0,103.0,1.0,80.0,77.7,"53,898","4,311,847",0,,,,,,,,,,,,,,
2008-12-28,Sun,90.0,0.0,90.0,100.0,"71,692","6,452,297",0,,,,,,,,33.0,0.0,25.0,75.8,"69,236","1,730,908",0,32.0,0.0,17.0,53.1,"59,037","1,003,632",0,103.0,1.0,15.0,14.6,"89,273","1,339,092",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,440,000",0
2008-12-29,Mon,90.0,0.0,88.0,97.8,"72,043","6,339,754",0,,,,,,,,32.0,1.0,25.0,78.1,"67,345","1,683,636",0,32.0,0.0,19.0,59.4,"63,158","1,199,994",0,104.0,0.0,26.0,25.0,"72,728","1,890,915",0,,,,,,,,0.0,0.0,0.0,0.0,0,"480,000",0
2008-12-30,Tue,90.0,0.0,85.0,94.4,"70,772","6,015,597",0,,,,,,,,33.0,0.0,28.0,84.8,"71,753","2,009,090",0,32.0,0.0,17.0,53.1,"64,973","1,104,540",0,103.0,1.0,20.0,19.4,"56,500","1,130,004",0,,,,,,,,,,,,,,
2008-12-31,Wed,89.0,1.0,87.0,97.8,"103,422","8,997,694",0,,,,,,,,33.0,0.0,30.0,90.9,"127,333","3,819,995",0,32.0,0.0,30.0,93.8,"240,303","7,209,090",0,102.0,2.0,64.0,62.7,"45,881","2,936,390",0,,,,,,,,,,,,,,
2009-01-01,Thu,90.0,0.0,74.0,82.2,"100,341","7,425,267",0,,,,,,,,33.0,0.0,27.0,81.8,"114,007","3,078,183",0,32.0,0.0,27.0,84.4,"91,380","2,467,270",0,103.0,1.0,8.0,7.8,"99,205","793,640",0,,,,,,,,,,,,,,
2009-01-02,Fri,90.0,0.0,57.0,63.3,"104,406","5,951,156",0,,,,,,,,33.0,0.0,29.0,87.9,"102,915","2,984,549",0,32.0,0.0,31.0,96.9,"94,252","2,921,815",0,103.0,1.0,19.0,18.4,"82,393","1,565,459",0,,,,,,,,,,,,,,
2009-01-03,Sat,90.0,0.0,36.0,40.0,"109,206","3,931,400",0,,,,,,,,33.0,0.0,30.0,90.9,"112,121","3,363,636",0,32.0,0.0,28.0,87.5,"99,286","2,779,998",0,103.0,1.0,18.0,17.5,"68,940","1,240,918",0,,,,,,,,0.0,0.0,0.0,0.0,0,"910,000",0
2009-01-04,Sun,90.0,0.0,39.0,43.3,"66,222","2,582,654",0,,,,,,,,33.0,0.0,11.0,33.3,"63,388","697,272",0,32.0,0.0,10.0,31.3,"59,000","590,001",0,104.0,0.0,3.0,2.9,"71,516","214,547",0,,,,,,,,,,,,,,
2009-01-05,Mon,90.0,0.0,28.0,31.1,"65,591","1,836,544",0,,,,,,,,33.0,0.0,10.0,30.3,"65,546","655,455",0,32.0,0.0,8.0,25.0,"69,318","554,546",0,104.0,0.0,76.0,73.1,"87,440","6,645,455",0,,,,,,,,,,,,,,
2009-01-06,Tue,90.0,0.0,57.0,63.3,"61,160","3,486,127",0,,,,,,,,33.0,0.0,10.0,30.3,"56,636","566,363",0,32.0,0.0,3.0,9.4,"61,818","185,455",0,104.0,0.0,75.0,72.1,"88,133","6,610,000",0,,,,,,,,,,,,,,
2009-01-07,Wed,88.0,2.0,49.0,55.7,"60,629","2,970,807",0,,,,,,,,34.0,0.0,10.0,29.4,"56,636","566,363",0,32.0,0.0,2.0,6.3,"45,455","90,910",0,104.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,
2009-01-08,Thu,89.0,1.0,38.0,42.7,"59,698","2,268,533",0,,,,,,,,34.0,0.0,10.0,29.4,"59,091","590,908",0,32.0,0.0,3.0,9.4,"50,000","149,999",0,102.0,2.0,6.0,5.9,"61,667","370,000",0,,,,,,,,,,,,,,
2009-01-09,Fri,90.0,0.0,27.0,30.0,"99,722","2,692,501",0,,,,,,,,34.0,0.0,22.0,64.7,"101,856","2,240,829",0,22.0,10.0,8.0,36.4,"68,182","545,452",0,103.0,1.0,64.0,62.1,"101,492","6,495,459",0,,,,,,,,,,,,,,
2009-01-10,Sat,90.0,0.0,32.0,35.6,"98,922","3,165,492",0,,,,,,,,34.0,0.0,31.0,91.2,"107,068","3,319,093",0,32.0,0.0,30.0,93.8,"73,636","2,209,083",0,103.0,1.0,79.0,76.7,"96,157","7,596,377",0,,,,,,,,0.0,0.0,0.0,0.0,0,"3,150,000",0
2009-01-11,Sun,90.0,0.0,60.0,66.7,"55,959","3,357,561",0,,,,,,,,34.0,0.0,15.0,44.1,"66,788","1,001,818",0,32.0,0.0,9.0,28.1,"58,586","527,273",0,103.0,1.0,1.0,1.0,"45,455","45,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"560,000",0
2009-01-12,Mon,90.0,0.0,74.0,82.2,"62,519","4,626,370",0,,,,,,,,34.0,0.0,19.0,55.9,"63,110","1,199,089",0,32.0,0.0,5.0,15.6,"74,545","372,727",0,103.0,1.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,
2009-01-13,Tue,90.0,0.0,70.0,77.8,"65,830","4,608,108",0,,,,,,,,34.0,0.0,10.0,29.4,"75,727","757,274",0,32.0,0.0,12.0,37.5,"81,667","980,000",0,103.0,1.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,
2009-01-14,Wed,90.0,0.0,87.0,96.7,"63,546","5,528,509",0,,,,,,,,34.0,0.0,9.0,26.5,"55,455","499,091",0,32.0,0.0,5.0,15.6,"79,091","395,454",0,103.0,1.0,3.0,2.9,"45,455","136,365",0,,,,,,,,0.0,0.0,0.0,0.0,0,"280,000",0
2009-01-15,Thu,89.0,1.0,86.0,96.6,"64,614","5,556,766",0,,,,,,,,34.0,0.0,18.0,52.9,"68,586","1,234,546",0,32.0,0.0,9.0,28.1,"72,727","654,544",0,104.0,0.0,10.0,9.6,"76,091","760,910",0,,,,,,,,,,,,,,
2009-01-16,Fri,89.0,1.0,38.0,42.7,"87,144","3,311,470",0,,,,,,,,33.0,1.0,13.0,39.4,"89,860","1,168,182",0,32.0,0.0,11.0,34.4,"96,694","1,063,636",0,104.0,0.0,68.0,65.4,"101,725","6,917,277",0,,,,,,,,,,,,,,
2009-01-17,Sat,90.0,0.0,40.0,44.4,"97,205","3,888,215",0,,,,,,,,34.0,0.0,32.0,94.1,"98,324","3,146,363",0,32.0,0.0,24.0,75.0,"100,076","2,401,816",0,103.0,1.0,65.0,63.1,"87,133","5,663,658",0,,,,,,,,0.0,0.0,0.0,0.0,0,"4,410,000",0
2009-01-18,Sun,90.0,0.0,33.0,36.7,"69,445","2,291,681",0,,,,,,,,34.0,0.0,13.0,38.2,"70,000","909,999",0,32.0,0.0,7.0,21.9,"71,948","503,637",0,103.0,1.0,12.0,11.7,"68,485","821,820",0,,,,,,,,,,,,,,
2009-01-19,Mon,90.0,0.0,38.0,42.2,"65,824","2,501,301",0,,,,,,,,34.0,0.0,15.0,44.1,"70,121","1,051,817",0,32.0,0.0,9.0,28.1,"63,636","572,727",0,98.0,6.0,16.0,16.3,"92,216","1,475,455",0,,,,,,,,,,,,,,
2009-01-20,Tue,90.0,0.0,43.0,47.8,"64,864","2,789,140",0,,,,,,,,34.0,0.0,12.0,35.3,"61,364","736,364",0,32.0,0.0,6.0,18.8,"75,758","454,546",0,102.0,2.0,36.0,35.3,"89,040","3,205,455",0,,,,,,,,,,,,,,
2009-01-21,Wed,90.0,0.0,33.0,36.7,"65,236","2,152,776",0,,,,,,,,34.0,0.0,9.0,26.5,"55,151","496,363",0,32.0,0.0,7.0,21.9,"53,896","377,274",0,103.0,1.0,37.0,35.9,"86,241","3,190,910",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,660,000",0
2009-01-22,Thu,87.0,3.0,52.0,59.8,"57,178","2,973,241",0,,,,,,,,34.0,0.0,4.0,11.8,"70,000","280,000",0,32.0,0.0,6.0,18.8,"56,818","340,910",0,104.0,0.0,39.0,37.5,"87,576","3,415,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,260,000",0
2009-01-23,Fri,86.0,4.0,47.0,54.7,"70,941","3,334,224",0,,,,,,,,34.0,0.0,6.0,17.6,"87,122","522,729",0,32.0,0.0,5.0,15.6,"78,182","390,908",0,104.0,0.0,3.0,2.9,"66,970","200,911",0,,,,,,,,0.0,0.0,0.0,0.0,0,"560,000",0
2009-01-24,Sat,90.0,0.0,54.0,60.0,"84,475","4,561,676",0,,,,,,,,34.0,0.0,20.0,58.8,"103,546","2,070,910",0,32.0,0.0,12.0,37.5,"80,909","970,906",0,103.0,1.0,6.0,5.8,"71,970","431,822",0,,,,,,,,0.0,0.0,0.0,0.0,0,"3,850,000",0
2009-01-25,Sun,90.0,0.0,90.0,100.0,"71,025","6,392,270",0,,,,,,,,34.0,0.0,12.0,35.3,"95,000","1,140,002",0,32.0,0.0,8.0,25.0,"82,273","658,180",0,104.0,0.0,10.0,9.6,"64,637","646,370",0,,,,,,,,,,,,,,
2009-01-26,Mon,90.0,0.0,89.0,98.9,"66,852","5,949,838",0,,,,,,,,34.0,0.0,15.0,44.1,"99,818","1,497,275",0,32.0,0.0,9.0,28.1,"90,707","816,361",0,104.0,0.0,8.0,7.7,"64,887","519,096",0,,,,,,,,,,,,,,
2009-01-27,Tue,90.0,0.0,55.0,61.1,"64,263","3,534,485",0,,,,,,,,34.0,0.0,21.0,61.8,"69,091","1,450,908",0,32.0,0.0,5.0,15.6,"86,364","431,819",0,104.0,0.0,2.0,1.9,"70,455","140,910",0,,,,,,,,,,,,,,
2009-01-28,Wed,90.0,0.0,78.0,86.7,"52,357","4,083,876",0,,,,,,,,33.0,0.0,9.0,27.3,"64,444","579,999",0,32.0,0.0,6.0,18.8,"52,273","313,638",0,103.0,1.0,5.0,4.9,"49,455","247,275",0,,,,,,,,,,,,,,
2009-01-29,Thu,90.0,0.0,68.0,75.6,"51,278","3,486,917",0,,,,,,,,33.0,0.0,13.0,39.4,"58,811","764,544",0,32.0,0.0,3.0,9.4,"66,667","200,000",0,103.0,1.0,23.0,22.3,"76,403","1,757,275",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,450,000",0
2009-01-30,Fri,90.0,0.0,77.0,85.6,"71,413","5,498,800",0,,,,,,,,32.0,0.0,14.0,43.8,"107,987","1,511,821",0,32.0,0.0,7.0,21.9,"83,636","585,453",0,104.0,0.0,3.0,2.9,"73,637","220,911",0,,,,,,,,0.0,0.0,0.0,0.0,0,"5,460,000",0
2009-01-31,Sat,90.0,0.0,41.0,45.6,"90,180","3,697,395",0,,,,,,,,34.0,0.0,30.0,88.2,"109,697","3,290,912",0,32.0,0.0,21.0,65.6,"93,160","1,956,361",0,102.0,2.0,13.0,12.7,"73,148","950,918",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,260,000",0
2009-02-01,Sun,90.0,0.0,33.0,36.7,"66,821","2,205,087",0,,,,,,,,34.0,0.0,6.0,17.6,"74,091","444,546",0,32.0,0.0,3.0,9.4,"81,818","245,455",0,103.0,1.0,3.0,2.9,"41,818","125,455",0,,,,,,,,,,,,,,
2009-02-02,Mon,90.0,0.0,37.0,41.1,"59,606","2,205,431",0,,,,,,,,34.0,0.0,7.0,20.6,"63,506","444,545",0,32.0,0.0,1.0,3.1,"54,545","54,545",0,103.0,1.0,5.0,4.9,"64,000","320,000",0,,,,,,,,,,,,,,
2009-02-03,Tue,88.0,2.0,40.0,45.5,"58,791","2,351,624",0,,,,,,,,34.0,0.0,10.0,29.4,"60,909","609,090",0,32.0,0.0,4.0,12.5,"60,227","240,908",0,102.0,2.0,32.0,31.4,"77,983","2,495,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,260,000",0
2009-02-04,Wed,89.0,1.0,41.0,46.1,"57,270","2,348,052",0,,,,,,,,34.0,0.0,13.0,38.2,"62,098","807,272",0,32.0,0.0,4.0,12.5,"82,955","331,818",0,104.0,0.0,12.0,11.5,"73,485","881,820",0,,,,,,,,0.0,0.0,0.0,0.0,0,"3,990,000",0
2009-02-05,Thu,89.0,1.0,27.0,30.3,"59,135","1,596,636",0,,,,,,,,34.0,0.0,10.0,29.4,"61,545","615,454",0,32.0,0.0,4.0,12.5,"53,409","213,637",0,101.0,3.0,26.0,25.7,"79,231","2,060,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,890,000",0
2009-02-06,Fri,89.0,1.0,33.0,37.1,"96,408","3,181,461",0,,,,,,,,32.0,0.0,17.0,53.1,"109,037","1,853,632",0,32.0,0.0,22.0,68.8,"95,661","2,104,540",0,103.0,1.0,22.0,21.4,"91,570","2,014,548",0,,,,,,,,,,,,,,
2009-02-07,Sat,89.0,1.0,47.0,52.8,"96,538","4,537,288",0,,,,,,,,34.0,0.0,31.0,91.2,"98,710","3,060,004",0,32.0,0.0,30.0,93.8,"88,242","2,647,267",0,104.0,0.0,10.0,9.6,"71,637","716,370",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,520,000",0
2009-02-08,Sun,89.0,1.0,35.0,39.3,"67,909","2,376,829",0,,,,,,,,32.0,0.0,17.0,53.1,"65,562","1,114,546",0,32.0,0.0,6.0,18.8,"84,091","504,545",0,103.0,1.0,0.0,0.0,0,"40,000",0,,,,,,,,,,,,,,
2009-02-09,Mon,89.0,1.0,50.0,56.2,"62,619","3,130,925",0,,,,,,,,32.0,0.0,7.0,21.9,"68,312","478,182",0,32.0,0.0,5.0,15.6,"76,364","381,818",0,104.0,0.0,5.0,4.8,"40,182","200,910",0,,,,,,,,0.0,0.0,0.0,0.0,0,"7,350,000",0
2009-02-10,Tue,89.0,1.0,70.0,78.7,"64,593","4,521,504",0,,,,,,,,34.0,0.0,8.0,23.5,"69,091","552,726",0,32.0,0.0,6.0,18.8,"75,757","454,544",0,104.0,0.0,46.0,44.2,"79,130","3,640,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"490,000",0
2009-02-11,Wed,90.0,0.0,75.0,83.3,"64,188","4,814,124",0,,,,,,,,34.0,0.0,9.0,26.5,"75,050","675,454",0,32.0,0.0,7.0,21.9,"55,844","390,910",0,104.0,0.0,27.0,26.0,"86,128","2,325,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,660,000",0
2009-02-12,Thu,90.0,0.0,63.0,70.0,"65,264","4,111,642",0,,,,,,,,34.0,0.0,10.0,29.4,"64,545","645,454",0,32.0,0.0,2.0,6.3,"65,909","131,818",0,102.0,2.0,59.0,57.8,"87,381","5,155,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,800,000",0
2009-02-13,Fri,89.0,1.0,46.0,51.7,"85,747","3,944,369",0,,,,,,,,34.0,0.0,31.0,91.2,"120,234","3,727,257",0,32.0,0.0,10.0,31.3,"104,546","1,045,455",0,103.0,1.0,7.0,6.8,"120,520","843,637",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,170,000",0
2009-02-14,Sat,89.0,1.0,60.0,67.4,"93,644","5,618,661",0,,,,,,,,34.0,0.0,31.0,91.2,"101,584","3,149,092",0,32.0,0.0,31.0,96.9,"94,663","2,934,540",0,104.0,0.0,42.0,40.4,"89,957","3,778,192",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,750,000",0
2009-02-15,Sun,90.0,0.0,66.0,73.3,"62,189","4,104,477",0,,,,,,,,34.0,0.0,21.0,61.8,"70,952","1,489,999",0,32.0,0.0,12.0,37.5,"61,288","735,458",0,104.0,0.0,3.0,2.9,"58,788","176,365",0,,,,,,,,,,,,,,
2009-02-16,Mon,90.0,0.0,89.0,98.9,"63,058","5,612,194",0,,,,,,,,34.0,0.0,13.0,38.2,"69,161","899,091",0,32.0,0.0,8.0,25.0,"56,818","454,545",0,103.0,0.0,37.0,35.9,"102,580","3,795,455",0,,,,,,,,,,,,,,
2009-02-17,Tue,90.0,0.0,89.0,98.9,"60,595","5,392,927",0,,,,,,,,34.0,0.0,8.0,23.5,"63,182","505,454",0,32.0,0.0,6.0,18.8,"59,848","359,090",0,103.0,0.0,36.0,35.0,"102,096","3,675,455",0,,,,,,,,,,,,,,
2009-02-18,Wed,90.0,0.0,88.0,97.8,"59,499","5,235,902",0,,,,,,,,34.0,0.0,11.0,32.4,"68,017","748,182",0,32.0,0.0,3.0,9.4,"109,091","327,273",0,99.0,5.0,4.0,4.0,"22,728","90,910",0,,,,,,,,0.0,0.0,0.0,0.0,0,"4,200,000",0
2009-02-19,Thu,89.0,1.0,60.0,67.4,"58,547","3,512,824",0,,,,,,,,34.0,0.0,12.0,35.3,"59,015","708,180",0,32.0,0.0,6.0,18.8,"65,909","395,454",0,101.0,3.0,34.0,33.7,"69,968","2,378,910",0,,,,,,,,0.0,0.0,0.0,0.0,0,"5,530,000",0
2009-02-20,Fri,90.0,0.0,66.0,73.3,"85,758","5,660,004",0,,,,,,,,34.0,0.0,8.0,23.5,"97,841","782,729",0,32.0,0.0,22.0,68.8,"86,529","1,903,633",0,93.0,11.0,75.0,80.6,"104,812","7,860,911",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,450,000",0
2009-02-21,Sat,90.0,0.0,54.0,60.0,"91,770","4,955,565",0,,,,,,,,34.0,0.0,30.0,88.2,"110,636","3,319,092",0,32.0,0.0,31.0,96.9,"88,504","2,743,631",0,104.0,0.0,69.0,66.3,"99,117","6,839,100",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,050,000",0
2009-02-22,Sun,90.0,0.0,87.0,96.7,"65,487","5,697,371",0,,,,,,,,34.0,0.0,17.0,50.0,"61,070","1,038,182",0,32.0,0.0,13.0,40.6,"62,168","808,182",0,103.0,1.0,5.0,4.9,"38,364","191,820",0,,,,,,,,,,,,,,
2009-02-23,Mon,90.0,0.0,90.0,100.0,"63,460","5,711,407",0,,,,,,,,34.0,0.0,16.0,47.1,"60,341","965,454",0,32.0,0.0,11.0,34.4,"53,306","586,364",0,103.0,1.0,37.0,35.9,"80,000","2,960,000",0,,,,,,,,,,,,,,
2009-02-24,Tue,90.0,0.0,90.0,100.0,"63,427","5,708,454",0,,,,,,,,34.0,0.0,19.0,55.9,"68,230","1,296,362",0,32.0,0.0,9.0,28.1,"68,182","613,636",0,103.0,1.0,63.0,61.2,"77,807","4,901,820",0,,,,,,,,,,,,,,
2009-02-25,Wed,90.0,0.0,90.0,100.0,"62,772","5,649,449",0,,,,,,,,34.0,0.0,23.0,67.6,"66,166","1,521,818",0,32.0,0.0,16.0,50.0,"59,659","954,544",0,103.0,1.0,4.0,3.9,"42,500","170,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"420,000",0
2009-02-26,Thu,90.0,0.0,56.0,62.2,"66,006","3,696,326",0,,,,,,,,34.0,0.0,23.0,67.6,"71,897","1,653,637",0,32.0,0.0,26.0,81.3,"65,000","1,689,991",0,103.0,1.0,43.0,41.7,"74,461","3,201,820",0,,,,,,,,0.0,0.0,0.0,0.0,0,"5,250,000",0
2009-02-27,Fri,90.0,0.0,61.0,67.8,"94,585","5,769,679",0,,,,,,,,34.0,0.0,15.0,44.1,"111,818","1,677,272",0,32.0,0.0,12.0,37.5,"83,636","1,003,635",0,101.0,3.0,9.0,8.9,"63,637","572,733",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,960,000",0
2009-02-28,Sat,90.0,0.0,58.0,64.4,"94,278","5,468,117",0,,,,,,,,34.0,0.0,31.0,91.2,"109,120","3,382,728",0,32.0,0.0,30.0,93.8,"87,182","2,615,449",0,104.0,0.0,11.0,10.6,"69,670","766,370",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,960,000",0
2009-03-01,Sun,90.0,0.0,36.0,40.0,"66,030","2,377,088",0,,,,,,,,34.0,0.0,8.0,23.5,"76,364","610,908",0,32.0,0.0,2.0,6.3,"63,637","127,273",0,103.0,1.0,0.0,0.0,0,"60,000",0,,,,,,,,,,,,,,
2009-03-02,Mon,90.0,0.0,69.0,76.7,"65,407","4,513,086",0,,,,,,,,34.0,0.0,7.0,20.6,"71,299","499,090",0,32.0,0.0,1.0,3.1,"45,455","45,455",0,104.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,
2009-03-03,Tue,90.0,0.0,62.0,68.9,"63,438","3,933,181",0,,,,,,,,34.0,0.0,2.0,5.9,"53,182","106,364",0,32.0,0.0,3.0,9.4,"52,121","156,364",0,104.0,0.0,0.0,0.0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,750,000",0
2009-03-04,Wed,90.0,0.0,59.0,65.6,"63,783","3,763,197",0,,,,,,,,34.0,0.0,5.0,14.7,"85,636","428,182",0,32.0,0.0,1.0,3.1,"40,909","40,909",0,102.0,2.0,3.0,2.9,"103,333","310,000",0,,,,,,,,,,,,,,
2009-03-05,Thu,90.0,0.0,20.0,22.2,"62,442","1,248,848",0,,,,,,,,34.0,0.0,5.0,14.7,"82,000","410,000",0,32.0,0.0,1.0,3.1,"40,909","40,909",0,100.0,4.0,7.0,7.0,"80,130","560,910",0,,,,,,,,0.0,0.0,0.0,0.0,0,"560,000",0
2009-03-06,Fri,87.0,3.0,28.0,32.2,"95,478","2,673,381",0,,,,,,,,34.0,0.0,7.0,20.6,"113,247","792,728",0,32.0,0.0,8.0,25.0,"92,045","736,363",0,99.0,5.0,38.0,38.4,"98,421","3,740,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,380,000",0
2009-03-07,Sat,90.0,0.0,43.0,47.8,"88,999","3,826,958",0,,,,,,,,34.0,0.0,27.0,79.4,"113,838","3,073,638",0,32.0,0.0,23.0,71.9,"80,830","1,859,086",0,104.0,0.0,21.0,20.2,"80,693","1,694,548",0,,,,,,,,0.0,0.0,0.0,0.0,0,"560,000",0
2009-03-08,Sun,90.0,0.0,32.0,35.6,"57,974","1,855,175",0,,,,,,,,34.0,0.0,3.0,8.8,"55,758","167,273",0,32.0,0.0,7.0,21.9,"69,481","486,365",0,104.0,0.0,0.0,0.0,0,"10,000",0,,,,,,,,,,,,,,
2009-03-09,Mon,90.0,0.0,59.0,65.6,"60,213","3,552,569",0,,,,,,,,34.0,0.0,6.0,17.6,"36,970","221,819",0,32.0,0.0,1.0,3.1,"109,091","109,091",0,104.0,0.0,5.0,4.8,"90,000","450,000",0,,,,,,,,,,,,,,
2009-03-10,Tue,90.0,0.0,64.0,71.1,"58,093","3,717,962",0,,,,,,,,34.0,0.0,7.0,20.6,"51,299","359,091",0,32.0,0.0,3.0,9.4,"72,424","217,273",0,104.0,0.0,2.0,1.9,"55,000","110,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"1,540,000",0
2009-03-11,Wed,90.0,0.0,77.0,85.6,"57,409","4,420,506",0,,,,,,,,34.0,0.0,1.0,2.9,"84,545","84,545",0,32.0,0.0,3.0,9.4,"54,546","163,637",0,103.0,1.0,15.0,14.6,"98,364","1,475,455",0,,,,,,,,0.0,0.0,0.0,0.0,0,"3,500,000",0
2009-03-12,Thu,90.0,0.0,40.0,44.4,"57,571","2,302,824",0,,,,,,,,34.0,0.0,7.0,20.6,"81,948","573,636",0,32.0,0.0,1.0,3.1,"45,455","45,455",0,101.0,3.0,15.0,14.9,"101,394","1,520,909",0,,,,,,,,,,,,,,
2009-03-13,Fri,89.0,1.0,42.0,47.2,"91,118","3,826,954",0,,,,,,,,34.0,0.0,5.0,14.7,"119,455","597,273",0,32.0,0.0,9.0,28.1,"72,727","654,544",0,104.0,0.0,6.0,5.8,"63,637","381,822",0,,,,,,,,0.0,0.0,0.0,0.0,0,"5,460,000",0
2009-03-14,Sat,89.0,1.0,74.0,83.1,"84,893","6,282,079",0,,,,,,,,34.0,0.0,34.0,100.0,"121,631","4,135,450",0,32.0,0.0,19.0,59.4,"80,383","1,527,271",0,98.0,6.0,26.0,26.5,"57,238","1,488,192",0,,,,,,,,0.0,0.0,0.0,0.0,0,"630,000",0
2009-03-15,Sun,90.0,0.0,86.0,95.6,"66,482","5,717,426",0,,,,,,,,34.0,0.0,11.0,32.4,"79,587","875,455",0,32.0,0.0,5.0,15.6,"60,909","304,546",0,102.0,2.0,0.0,0.0,0,"60,000",0,,,,,,,,0.0,0.0,0.0,0.0,0,"560,000",0
2009-03-16,Mon,90.0,0.0,75.0,83.3,"68,732","5,154,883",0,,,,,,,,34.0,0.0,5.0,14.7,"80,182","400,909",0,32.0,0.0,2.0,6.3,"68,182","136,363",0,103.0,1.0,2.0,1.9,"45,455","90,910",0,,,,,,,,,,,,,,
2009-03-17,Tue,90.0,0.0,87.0,96.7,"67,953","5,911,945",0,,,,,,,,34.0,0.0,10.0,29.4,"67,546","675,455",0,32.0,0.0,1.0,3.1,"81,818","81,818",0,9.0,95.0,0.0,0.0,0,"40,000",0,,,,,,,,,,,,,,
2009-03-18,Wed,90.0,0.0,83.0,92.2,"68,056","5,648,621",0,,,,,,,,34.0,0.0,2.0,5.9,"72,727","145,454",0,32.0,0.0,5.0,15.6,"60,909","304,545",0,103.0,1.0,0.0,0.0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0,"910,000",0
2009-03-19,Thu,90.0,0.0,74.0,82.2,"70,568","5,222,044",0,,,,,,,,34.0,0.0,3.0,8.8,"51,515","154,545",0,32.0,0.0,7.0,21.9,"64,935","454,546",0,103.0,1.0,17.0,16.5,"87,380","1,485,455",0,,,,,,,,,,,,,,
2009-03-20,Fri,90.0,0.0,90.0,100.0,"87,897","7,910,756",0,,,,,,,,34.0,0.0,9.0,26.5,"117,879","1,060,910",0,32.0,0.0,8.0,25.0,"95,909","767,272",0,96.0,8.0,68.0,70.8,"100,120","6,808,185",0,,,,,,,,0.0,0.0,0.0,0.0,0,"4,060,000",0
2009-03-21,Sat,90.0,0.0,90.0,100.0,"83,810","7,542,860",0,,,,,,,,34.0,0.0,28.0,82.4,"115,097","3,222,728",0,32.0,0.0,23.0,71.9,"85,059","1,956,361",0,103.0,1.0,28.0,27.2,"78,507","2,198,192",0,,,,,,,,0.0,0.0,0.0,0.0,0,"2,800,000",0
2009-03-22,Sun,90.0,0.0,77.0,85.6,"66,892","5,150,651",0,,,,,,,,34.0,0.0,7.0,20.6,"62,208","435,454",0,32.0,0.0,3.0,9.4,"81,818","245,455",0,103.0,1.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,
